keep
ENSG00000008226
ENSG00000272046
ENSG00000248646
ENSG00000164484
ENSG00000227728
ENSG00000270344
ENSG00000070882
ENSG00000208023
ENSG00000228828
ENSG00000255314
ENSG00000108384
ENSG00000168993
ENSG00000278829
ENSG00000249865
ENSG00000232296
ENSG00000234192
ENSG00000232596
ENSG00000129873
ENSG00000262074
ENSG00000259963
ENSG00000262678
ENSG00000068781
ENSG00000234713
ENSG00000254328
ENSG00000249489
ENSG00000171595
ENSG00000244337
ENSG00000225458
ENSG00000172262
ENSG00000248771
ENSG00000242282
ENSG00000187173
ENSG00000264044
ENSG00000264589
ENSG00000167749
ENSG00000230126
ENSG00000266128
ENSG00000233396
ENSG00000120594
ENSG00000266110
ENSG00000228485
ENSG00000239696
ENSG00000258988
ENSG00000087116
ENSG00000232774
ENSG00000235929
ENSG00000236999
ENSG00000199735
ENSG00000260589
ENSG00000249547
ENSG00000105929
ENSG00000243779
ENSG00000234938
ENSG00000266415
ENSG00000279375
ENSG00000277758
ENSG00000268785
ENSG00000244756
ENSG00000276756
ENSG00000201690
ENSG00000231963
ENSG00000205436
ENSG00000258452
ENSG00000260602
ENSG00000157827
ENSG00000143228
ENSG00000250665
ENSG00000226983
ENSG00000151576
ENSG00000178660
ENSG00000235292
ENSG00000231742
ENSG00000224574
ENSG00000248515
ENSG00000267811
ENSG00000170653
ENSG00000251013
ENSG00000253766
ENSG00000157502
ENSG00000147100
ENSG00000270450
ENSG00000261812
ENSG00000222164
ENSG00000178538
ENSG00000169085
ENSG00000263885
ENSG00000171150
ENSG00000241745
ENSG00000101115
ENSG00000235023
ENSG00000139292
ENSG00000278594
ENSG00000166707
ENSG00000078589
ENSG00000005249
ENSG00000273394
ENSG00000230870
ENSG00000114473
ENSG00000250431
ENSG00000228753
ENSG00000180172
ENSG00000273694
ENSG00000149089
ENSG00000198873
ENSG00000225385
ENSG00000213569
ENSG00000255388
ENSG00000151962
ENSG00000248859
ENSG00000280321
ENSG00000172340
ENSG00000128872
ENSG00000139914
ENSG00000277769
ENSG00000266357
ENSG00000259110
ENSG00000187824
ENSG00000143952
ENSG00000249446
ENSG00000241956
ENSG00000277654
ENSG00000136634
ENSG00000230879
ENSG00000254997
ENSG00000163785
ENSG00000207797
ENSG00000233047
ENSG00000228085
ENSG00000254244
ENSG00000266920
ENSG00000207338
ENSG00000267349
ENSG00000249259
ENSG00000103544
ENSG00000163273
ENSG00000263926
ENSG00000276124
ENSG00000179361
ENSG00000225527
ENSG00000240305
ENSG00000226427
ENSG00000179676
ENSG00000223087
ENSG00000254554
ENSG00000213551
ENSG00000188818
ENSG00000225572
ENSG00000103546
ENSG00000107020
ENSG00000260464
ENSG00000261274
ENSG00000279459
ENSG00000248409
ENSG00000109674
ENSG00000232511
ENSG00000197361
ENSG00000161664
ENSG00000135655
ENSG00000250453
ENSG00000170954
ENSG00000227896
ENSG00000227959
ENSG00000269335
ENSG00000267128
ENSG00000248197
ENSG00000252343
ENSG00000231427
ENSG00000225195
ENSG00000144648
ENSG00000171016
ENSG00000176438
ENSG00000136546
ENSG00000122008
ENSG00000134897
ENSG00000233585
ENSG00000243149
ENSG00000189319
ENSG00000165643
ENSG00000229780
ENSG00000233571
ENSG00000257923
ENSG00000228503
ENSG00000228400
ENSG00000251451
ENSG00000241941
ENSG00000260685
ENSG00000256150
ENSG00000238288
ENSG00000249321
ENSG00000226079
ENSG00000240096
ENSG00000263468
ENSG00000201363
ENSG00000249201
ENSG00000201984
ENSG00000262039
ENSG00000135336
ENSG00000216307
ENSG00000267642
ENSG00000250292
ENSG00000099999
ENSG00000089057
ENSG00000281008
ENSG00000228431
ENSG00000261141
ENSG00000155330
ENSG00000234984
ENSG00000229183
ENSG00000144891
ENSG00000222778
ENSG00000202189
ENSG00000181035
ENSG00000251816
ENSG00000198982
ENSG00000252393
ENSG00000228392
ENSG00000206922
ENSG00000198920
ENSG00000222355
ENSG00000277067
ENSG00000254974
ENSG00000258903
ENSG00000230445
ENSG00000267699
ENSG00000235290
ENSG00000225538
ENSG00000278745
ENSG00000239291
ENSG00000232142
ENSG00000281720
ENSG00000259528
ENSG00000188211
ENSG00000224172
ENSG00000207201
ENSG00000259250
ENSG00000231878
ENSG00000175581
ENSG00000204429
ENSG00000277748
ENSG00000187545
ENSG00000127804
ENSG00000277542
ENSG00000222042
ENSG00000237438
ENSG00000278558
ENSG00000281896
ENSG00000236922
ENSG00000271207
ENSG00000239198
ENSG00000261348
ENSG00000215049
ENSG00000260578
ENSG00000237614
ENSG00000234265
ENSG00000212569
ENSG00000146411
ENSG00000236601
ENSG00000214285
ENSG00000160218
ENSG00000270807
ENSG00000170848
ENSG00000280336
ENSG00000144824
ENSG00000196208
ENSG00000202193
ENSG00000215454
ENSG00000255833
ENSG00000080608
ENSG00000138798
ENSG00000206723
ENSG00000161640
ENSG00000260224
ENSG00000251730
ENSG00000266745
ENSG00000253058
ENSG00000120280
ENSG00000257316
ENSG00000263583
ENSG00000217030
ENSG00000213901
ENSG00000270395
ENSG00000224691
ENSG00000147124
ENSG00000276298
ENSG00000271011
ENSG00000236453
ENSG00000224028
ENSG00000254802
ENSG00000233111
ENSG00000204842
ENSG00000229268
ENSG00000230864
ENSG00000254380
ENSG00000260311
ENSG00000251977
ENSG00000241943
ENSG00000090512
ENSG00000267397
ENSG00000228296
ENSG00000105198
ENSG00000261136
ENSG00000255448
ENSG00000226334
ENSG00000266835
ENSG00000132704
ENSG00000228639
ENSG00000183643
ENSG00000214822
ENSG00000123219
ENSG00000265670
ENSG00000271057
ENSG00000233882
ENSG00000237671
ENSG00000270809
ENSG00000134014
ENSG00000176371
ENSG00000242863
ENSG00000239474
ENSG00000255504
ENSG00000225730
ENSG00000254781
ENSG00000244521
ENSG00000149474
ENSG00000236148
ENSG00000226694
ENSG00000259200
ENSG00000231246
ENSG00000174982
ENSG00000148824
ENSG00000258572
ENSG00000146453
ENSG00000231875
ENSG00000182359
ENSG00000203437
ENSG00000134744
ENSG00000231784
ENSG00000265444
ENSG00000188086
ENSG00000270980
ENSG00000259722
ENSG00000258337
ENSG00000236095
ENSG00000227721
ENSG00000148835
ENSG00000272379
ENSG00000089225
ENSG00000135297
ENSG00000278936
ENSG00000187624
ENSG00000265095
ENSG00000147576
ENSG00000251321
ENSG00000152439
ENSG00000104723
ENSG00000277930
ENSG00000100320
ENSG00000224210
ENSG00000276520
ENSG00000265510
ENSG00000224698
ENSG00000252397
ENSG00000187815
ENSG00000223503
ENSG00000251001
ENSG00000255532
ENSG00000207334
ENSG00000136925
ENSG00000162869
ENSG00000202411
ENSG00000235558
ENSG00000203814
ENSG00000223742
ENSG00000237382
ENSG00000261158
ENSG00000206190
ENSG00000238217
ENSG00000153391
ENSG00000271985
ENSG00000280655
ENSG00000253112
ENSG00000235052
ENSG00000005436
ENSG00000146378
ENSG00000232097
ENSG00000231061
ENSG00000155792
ENSG00000257411
ENSG00000075826
ENSG00000112234
ENSG00000255501
ENSG00000267920
ENSG00000160293
ENSG00000270405
ENSG00000259798
ENSG00000234147
ENSG00000224612
ENSG00000199715
ENSG00000152104
ENSG00000235036
ENSG00000103671
ENSG00000122481
ENSG00000273093
ENSG00000261232
ENSG00000266946
ENSG00000143995
ENSG00000198128
ENSG00000265995
ENSG00000254049
ENSG00000241765
ENSG00000272407
ENSG00000197183
ENSG00000256654
ENSG00000244091
ENSG00000252982
ENSG00000253721
ENSG00000200906
ENSG00000103657
ENSG00000271849
ENSG00000228794
ENSG00000260156
ENSG00000276179
ENSG00000146267
ENSG00000267212
ENSG00000280020
ENSG00000014164
ENSG00000279071
ENSG00000078579
ENSG00000108405
ENSG00000232817
ENSG00000270792
ENSG00000234795
ENSG00000254023
ENSG00000242329
ENSG00000140396
ENSG00000228069
ENSG00000274656
ENSG00000267005
ENSG00000226279
ENSG00000233956
ENSG00000123447
ENSG00000213820
ENSG00000249436
ENSG00000131115
ENSG00000213988
ENSG00000239857
ENSG00000159263
ENSG00000108849
ENSG00000238082
ENSG00000235152
ENSG00000213856
ENSG00000276200
ENSG00000274270
ENSG00000133665
ENSG00000231563
ENSG00000225905
ENSG00000172900
ENSG00000240791
ENSG00000163681
ENSG00000242756
ENSG00000267783
ENSG00000115947
ENSG00000180233
ENSG00000272428
ENSG00000148734
ENSG00000155918
ENSG00000270268
ENSG00000116176
ENSG00000275995
ENSG00000172006
ENSG00000180488
ENSG00000263407
ENSG00000274054
ENSG00000224657
ENSG00000145685
ENSG00000233383
ENSG00000262133
ENSG00000253579
ENSG00000263961
ENSG00000231261
ENSG00000206168
ENSG00000167157
ENSG00000163295
ENSG00000196267
ENSG00000264434
ENSG00000279050
ENSG00000232125
ENSG00000176679
ENSG00000261357
ENSG00000251567
ENSG00000163611
ENSG00000279687
ENSG00000227213
ENSG00000168769
ENSG00000197951
ENSG00000257748
ENSG00000230571
ENSG00000229443
ENSG00000185904
ENSG00000224302
ENSG00000257851
ENSG00000198251
ENSG00000136122
ENSG00000261613
ENSG00000167094
ENSG00000108506
ENSG00000197381
ENSG00000232537
ENSG00000267287
ENSG00000105750
ENSG00000204272
ENSG00000250765
ENSG00000236261
ENSG00000031691
ENSG00000274695
ENSG00000263676
ENSG00000257542
ENSG00000264232
ENSG00000163635
ENSG00000277677
ENSG00000137522
ENSG00000242120
ENSG00000273507
ENSG00000101901
ENSG00000176102
ENSG00000236811
ENSG00000228218
ENSG00000260764
ENSG00000261117
ENSG00000172283
ENSG00000139323
ENSG00000172771
ENSG00000249077
ENSG00000258526
ENSG00000175556
ENSG00000185758
ENSG00000131538
ENSG00000255010
ENSG00000267325
ENSG00000224590
ENSG00000227712
ENSG00000253778
ENSG00000277151
ENSG00000152242
ENSG00000231313
ENSG00000136040
ENSG00000148225
ENSG00000239247
ENSG00000272942
ENSG00000228014
ENSG00000257135
ENSG00000255087
ENSG00000187741
ENSG00000203588
ENSG00000272983
ENSG00000248975
ENSG00000228347
ENSG00000006116
ENSG00000202285
ENSG00000266617
ENSG00000281379
ENSG00000239577
ENSG00000181856
ENSG00000140905
ENSG00000248969
ENSG00000216671
ENSG00000196361
ENSG00000261166
ENSG00000249834
ENSG00000222314
ENSG00000260495
ENSG00000259361
ENSG00000253383
ENSG00000196236
ENSG00000246731
ENSG00000274292
ENSG00000171530
ENSG00000216436
ENSG00000245694
ENSG00000202217
ENSG00000137198
ENSG00000212409
ENSG00000259257
ENSG00000165275
ENSG00000279447
ENSG00000261959
ENSG00000009780
ENSG00000166046
ENSG00000089048
ENSG00000257271
ENSG00000128891
ENSG00000224157
ENSG00000200237
ENSG00000101198
ENSG00000164118
ENSG00000235689
ENSG00000249052
ENSG00000267051
ENSG00000238704
ENSG00000272937
ENSG00000228979
ENSG00000200986
ENSG00000243347
ENSG00000252688
ENSG00000244371
ENSG00000226566
ENSG00000243446
ENSG00000225912
ENSG00000130054
ENSG00000230964
ENSG00000073803
ENSG00000275655
ENSG00000227564
ENSG00000226328
ENSG00000263338
ENSG00000196832
ENSG00000250376
ENSG00000130956
ENSG00000187701
ENSG00000131351
ENSG00000222806
ENSG00000213579
ENSG00000147059
ENSG00000199444
ENSG00000147481
ENSG00000236670
ENSG00000183054
ENSG00000269553
ENSG00000107099
ENSG00000171791
ENSG00000263690
ENSG00000267092
ENSG00000169302
ENSG00000255059
ENSG00000224879
ENSG00000251483
ENSG00000243954
ENSG00000138778
ENSG00000229175
ENSG00000152284
ENSG00000223597
ENSG00000275443
ENSG00000255370
ENSG00000202146
ENSG00000116783
ENSG00000232522
ENSG00000270947
ENSG00000259124
ENSG00000215124
ENSG00000167384
ENSG00000222714
ENSG00000100106
ENSG00000243945
ENSG00000279754
ENSG00000260524
ENSG00000258272
ENSG00000198648
ENSG00000240639
ENSG00000255769
ENSG00000270538
ENSG00000267376
ENSG00000250808
ENSG00000213640
ENSG00000271236
ENSG00000271265
ENSG00000197670
ENSG00000242653
ENSG00000066557
ENSG00000234367
ENSG00000087495
ENSG00000253964
ENSG00000253502
ENSG00000154262
ENSG00000235981
ENSG00000212335
ENSG00000230773
ENSG00000233551
ENSG00000207142
ENSG00000251438
ENSG00000248571
ENSG00000272795
ENSG00000165533
ENSG00000182885
ENSG00000154736
ENSG00000201510
ENSG00000262904
ENSG00000035664
ENSG00000248799
ENSG00000080546
ENSG00000276735
ENSG00000255639
ENSG00000219150
ENSG00000170820
ENSG00000257268
ENSG00000278223
ENSG00000230098
ENSG00000252136
ENSG00000136231
ENSG00000117419
ENSG00000225611
ENSG00000244687
ENSG00000237480
ENSG00000260573
ENSG00000229222
ENSG00000129680
ENSG00000103264
ENSG00000232290
ENSG00000159873
ENSG00000135519
ENSG00000237848
ENSG00000269886
ENSG00000222335
ENSG00000244560
ENSG00000176563
ENSG00000167637
ENSG00000105738
ENSG00000269318
ENSG00000107554
ENSG00000250467
ENSG00000184182
ENSG00000187801
ENSG00000260953
ENSG00000174206
ENSG00000240621
ENSG00000249225
ENSG00000272908
ENSG00000279330
ENSG00000139890
ENSG00000272192
ENSG00000227058
ENSG00000257404
ENSG00000236193
ENSG00000071051
ENSG00000255345
ENSG00000255561
ENSG00000268447
ENSG00000236004
ENSG00000188177
ENSG00000200554
ENSG00000197921
ENSG00000184937
ENSG00000272297
ENSG00000280107
ENSG00000234159
ENSG00000264391
ENSG00000279019
ENSG00000215914
ENSG00000259721
ENSG00000197008
ENSG00000257951
ENSG00000279569
ENSG00000235060
ENSG00000154265
ENSG00000186442
ENSG00000171004
ENSG00000205629
ENSG00000224504
ENSG00000230338
ENSG00000256263
ENSG00000201032
ENSG00000123870
ENSG00000254361
ENSG00000237070
ENSG00000168807
ENSG00000204104
ENSG00000215841
ENSG00000251349
ENSG00000144583
ENSG00000254270
ENSG00000243635
ENSG00000272754
ENSG00000261360
ENSG00000251215
ENSG00000274183
ENSG00000242308
ENSG00000277846
ENSG00000200150
ENSG00000224969
ENSG00000248249
ENSG00000238242
ENSG00000272156
ENSG00000228578
ENSG00000127870
ENSG00000228262
ENSG00000207090
ENSG00000150630
ENSG00000181690
ENSG00000238797
ENSG00000198765
ENSG00000210181
ENSG00000139537
ENSG00000279087
ENSG00000185721
ENSG00000199798
ENSG00000249753
ENSG00000249649
ENSG00000008128
ENSG00000164520
ENSG00000221930
ENSG00000187164
ENSG00000173064
ENSG00000144158
ENSG00000034971
ENSG00000182040
ENSG00000218537
ENSG00000211836
ENSG00000278658
ENSG00000128731
ENSG00000253773
ENSG00000223965
ENSG00000271579
ENSG00000250865
ENSG00000112981
ENSG00000249614
ENSG00000277095
ENSG00000268193
ENSG00000197475
ENSG00000271955
ENSG00000260041
ENSG00000207380
ENSG00000135338
ENSG00000280216
ENSG00000259096
ENSG00000248514
ENSG00000255097
ENSG00000270479
ENSG00000267188
ENSG00000234860
ENSG00000231311
ENSG00000229390
ENSG00000253587
ENSG00000255306
ENSG00000253434
ENSG00000227475
ENSG00000253521
ENSG00000089041
ENSG00000261082
ENSG00000092009
ENSG00000279137
ENSG00000164740
ENSG00000168785
ENSG00000111181
ENSG00000261261
ENSG00000227016
ENSG00000057657
ENSG00000276203
ENSG00000173077
ENSG00000100207
ENSG00000236130
ENSG00000159023
ENSG00000047597
ENSG00000238059
ENSG00000244097
ENSG00000230746
ENSG00000241261
ENSG00000280276
ENSG00000267454
ENSG00000198948
ENSG00000213109
ENSG00000125531
ENSG00000129493
ENSG00000238063
ENSG00000250974
ENSG00000259987
ENSG00000268326
ENSG00000255502
ENSG00000265369
ENSG00000224018
ENSG00000140287
ENSG00000198482
ENSG00000082929
ENSG00000172912
ENSG00000187185
ENSG00000124257
ENSG00000107807
ENSG00000262480
ENSG00000240542
ENSG00000251184
ENSG00000137177
ENSG00000263479
ENSG00000108852
ENSG00000256813
ENSG00000171840
ENSG00000224011
ENSG00000245556
ENSG00000169682
ENSG00000260433
ENSG00000252458
ENSG00000213657
ENSG00000206813
ENSG00000270154
ENSG00000199570
ENSG00000146574
ENSG00000274064
ENSG00000100731
ENSG00000278929
ENSG00000265574
ENSG00000236292
ENSG00000254926
ENSG00000141519
ENSG00000204856
ENSG00000263798
ENSG00000137812
ENSG00000224001
ENSG00000021574
ENSG00000184677
ENSG00000211837
ENSG00000260834
ENSG00000100077
ENSG00000237154
ENSG00000231671
ENSG00000200503
ENSG00000230082
ENSG00000077585
ENSG00000274275
ENSG00000263750
ENSG00000249976
ENSG00000249031
ENSG00000134438
ENSG00000259710
ENSG00000146221
ENSG00000234473
ENSG00000109794
ENSG00000269653
